CO_MES,SETOR,UF,PAIS,BLOCO,FOB,Quant
1,BEBIDAS,RS,Letônia,União Europeia - UE,0.102378,0.032993
1,BEBIDAS,RS,Libéria,África,0.101387,0.144548
1,BEBIDAS,RS,Malta,União Europeia - UE,0.002843,0.006220999999999999
1,BEBIDAS,RS,"Marshall, Ilhas",Oceania,0.01276,0.024801999999999998
1,BEBIDAS,RS,Nigéria,África,0.205558,0.093596
1,BEBIDAS,RS,Panamá,América Central e Caribe,0.004728,0.006475
1,BEBIDAS,RS,Paraguai,América do Sul,0.169404,0.132866
1,BEBIDAS,RS,Portugal,União Europeia - UE,0.000805,0.00225
1,BEBIDAS,RS,Reino Unido,Europa,0.056903,0.01089
1,BEBIDAS,RS,Rússia,Europa,0.032413,0.011019
1,BEBIDAS,RS,Singapura,Ásia (Exclusive Oriente Médio),0.002111,0.002074
1,BEBIDAS,RS,Togo,África,0.033594,0.017216
1,BEBIDAS,RS,Turquia,Europa,0.000522,0.001092
1,BEBIDAS,RS,Uruguai,América do Sul,0.903316,2.080739
1,BEBIDAS,RS,Venezuela,América do Sul,0.503945,0.37044
1,BEBIDAS,SC,Alemanha,União Europeia - UE,0.000581,5e-05
1,BEBIDAS,SC,Bahamas,América Central e Caribe,0.00154,0.00030500000000000004
1,BEBIDAS,SC,Bolívia,América do Sul,0.036835,0.004006
1,BEBIDAS,SC,"Cayman, Ilhas",América Central e Caribe,0.001541,0.000979
1,BEBIDAS,SC,Chile,América do Sul,0.515557,0.553799
1,BEBIDAS,SC,China,Ásia (Exclusive Oriente Médio),0.008302,0.008407
1,BEBIDAS,SC,Chipre,União Europeia - UE,0.000756,0.00296
1,BEBIDAS,SC,Holanda,União Europeia - UE,0.000209,0.000103
1,BEBIDAS,SC,Hong Kong,Ásia (Exclusive Oriente Médio),0.002005,0.001449
1,BEBIDAS,SC,Libéria,África,0.00702,0.012834
1,BEBIDAS,SC,Malta,União Europeia - UE,0.00166,0.002416
1,BEBIDAS,SC,"Marshall, Ilhas",Oceania,0.001633,0.00371
1,BEBIDAS,SC,Nova Zelândia,Oceania,0.010499,0.000595
1,BEBIDAS,SC,Panamá,América Central e Caribe,0.009789,0.011397
1,BEBIDAS,SC,Paraguai,América do Sul,0.33511399999999997,0.417495
1,BEBIDAS,SC,Portugal,União Europeia - UE,0.00615,0.003603
1,BEBIDAS,SC,Trinidad e Tobago,América Central e Caribe,8.3e-05,1.7e-05
1,BEBIDAS,SC,Uruguai,América do Sul,0.078856,0.085275
1,BEBIDAS,SP,Alemanha,União Europeia - UE,0.008957,0.014916
1,BEBIDAS,SP,Angola,África,0.000348,0.000234
1,BEBIDAS,SP,Antígua e Barbuda,América Central e Caribe,0.000671,0.0012710000000000002
1,BEBIDAS,SP,Argentina,América do Sul,0.486839,0.40229
1,BEBIDAS,SP,Bahamas,América Central e Caribe,0.000294,0.000137
1,BEBIDAS,SP,Barbados,América Central e Caribe,0.001253,0.003034
1,BEBIDAS,SP,Barein,Oriente Médio,0.000262,3.6e-05
1,BEBIDAS,SP,Bolívia,América do Sul,5.195906,7.081292
1,BEBIDAS,SP,Bélgica,União Europeia - UE,0.007592,0.002755
1,BEBIDAS,SP,Canadá,América do Norte,0.0031070000000000004,0.0030880000000000005
1,BEBIDAS,SP,Catar,Oriente Médio,0.008187,0.011396
1,BEBIDAS,SP,"Cayman, Ilhas",América Central e Caribe,0.0014550000000000001,0.003003
1,BEBIDAS,SP,Chile,América do Sul,0.904481,1.342024
1,BEBIDAS,SP,China,Ásia (Exclusive Oriente Médio),0.18549400000000002,0.050649
1,BEBIDAS,SP,Chipre,União Europeia - UE,0.00134,0.0036759999999999996
1,BEBIDAS,SP,Colômbia,América do Sul,0.000226,0.000984
1,BEBIDAS,SP,"Congo, República Democrática",África,0.017799000000000002,0.010780000000000001
1,BEBIDAS,SP,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.000885,0.000449
1,BEBIDAS,SP,Costa Rica,América Central e Caribe,0.017546,0.019759
1,BEBIDAS,SP,Cuba,América Central e Caribe,0.30949,0.23021999999999998
1,BEBIDAS,SP,Dinamarca,União Europeia - UE,0.001079,0.002092
1,BEBIDAS,SP,Emirados Árabes Unidos,Oriente Médio,0.0058909999999999995,0.010474
1,BEBIDAS,SP,Equador,América do Sul,0.116166,0.030778
1,BEBIDAS,SP,Espanha,União Europeia - UE,0.078814,0.038257
1,BEBIDAS,SP,Estados Unidos,América do Norte,1.398976,1.660081
1,BEBIDAS,SP,Finlândia,União Europeia - UE,6.3e-05,0.00024
1,BEBIDAS,SP,França,União Europeia - UE,0.021776999999999998,0.013805999999999999
1,BEBIDAS,SP,Grécia,União Europeia - UE,0.0049689999999999995,0.0067209999999999995
1,BEBIDAS,SP,Haiti,América Central e Caribe,0.18962,0.10397300000000001
1,BEBIDAS,SP,Holanda,União Europeia - UE,0.081122,0.045832000000000005
1,BEBIDAS,SP,Hong Kong,Ásia (Exclusive Oriente Médio),0.013611999999999999,0.012452
1,BEBIDAS,SP,Itália,União Europeia - UE,0.005425,0.01119
1,BEBIDAS,SP,Jamaica,América Central e Caribe,0.383824,0.285953
1,BEBIDAS,SP,Japão,Ásia (Exclusive Oriente Médio),0.010184,0.006294
1,BEBIDAS,SP,Libéria,África,0.046889,0.08558400000000001
1,BEBIDAS,SP,Líbano,Oriente Médio,0.0441,0.03528
1,BEBIDAS,SP,Malta,União Europeia - UE,0.011164,0.020444
1,BEBIDAS,SP,Malásia,Ásia (Exclusive Oriente Médio),0.000851,0.001989
1,BEBIDAS,SP,Marrocos,África,0.000259,0.000306
1,BEBIDAS,SP,"Marshall, Ilhas",Oceania,0.0283,0.053194
1,BEBIDAS,SP,México,América do Norte,0.004476,0.005467
1,BEBIDAS,SP,Noruega,Europa,0.000365,0.000996
1,BEBIDAS,SP,Nova Zelândia,Oceania,0.004635,0.002546
1,BEBIDAS,SP,Panamá,América Central e Caribe,0.09707400000000001,0.054750999999999994
1,BEBIDAS,SP,Paraguai,América do Sul,9.034689,14.654893
1,BEBIDAS,SP,Peru,América do Sul,0.00042,9e-05
1,BEBIDAS,SP,Portugal,União Europeia - UE,0.015260999999999999,0.0127
1,BEBIDAS,SP,Reino Unido,Europa,0.035259,0.01676
1,BEBIDAS,SP,Singapura,Ásia (Exclusive Oriente Médio),0.022803999999999998,0.038898
1,BEBIDAS,SP,Suriname,América do Sul,0.043516,0.007092
1,BEBIDAS,SP,Suécia,União Europeia - UE,0.026408,0.006633
1,BEBIDAS,SP,Suíça,Europa,0.038042,0.094088
1,BEBIDAS,SP,Tailândia,Ásia (Exclusive Oriente Médio),0.0037349999999999996,0.0077469999999999995
1,BEBIDAS,SP,Turquia,Europa,0.007958,0.008368
1,BEBIDAS,SP,Uruguai,América do Sul,1.454713,1.506896
1,BEBIDAS,SP,África do Sul,África,0.03511,0.012839
1,CACAU,AL,Bahamas,América Central e Caribe,1.1e-05,1.9e-05
1,CACAU,AL,Grécia,União Europeia - UE,9.5e-05,4e-06
1,CACAU,AL,Hong Kong,Ásia (Exclusive Oriente Médio),3.5e-05,5e-06
1,CACAU,AL,Libéria,África,6.6e-05,4e-06
1,CACAU,AL,Malta,União Europeia - UE,0.0005600000000000001,3.8e-05
1,CACAU,AL,"Marshall, Ilhas",Oceania,0.000127,1.3000000000000001e-05
1,CACAU,AL,Panamá,América Central e Caribe,0.000346,2.8e-05
1,CACAU,AL,Singapura,Ásia (Exclusive Oriente Médio),0.000126,4e-06
1,CACAU,AM,Chipre,União Europeia - UE,5.4999999999999995e-05,3e-06
1,CACAU,AM,Guiana,América do Sul,0.001577,0.00034
1,CACAU,AM,Honduras,América Central e Caribe,9e-06,2e-06
1,CACAU,AM,Libéria,África,0.00010999999999999999,4.9999999999999996e-06
1,CACAU,AM,"Marshall, Ilhas",Oceania,0.000139,8e-06
1,CACAU,AM,Panamá,América Central e Caribe,0.00021700000000000002,1.9999999999999998e-05
1,CACAU,AP,Guiana Francesa,América do Sul,0.000639,0.000131
1,CACAU,AP,Suriname,América do Sul,0.00097,0.001465
1,CACAU,BA,Argentina,América do Sul,29.075623,2.028
1,CACAU,BA,Bolívia,América do Sul,0.583792,0.1005
1,CACAU,BA,Bélgica,União Europeia - UE,0.000223,1.2e-05
1,CACAU,BA,Canadá,América do Norte,0.128618,0.02
1,CACAU,BA,Chile,América do Sul,4.583373,0.326
1,CACAU,BA,China,Ásia (Exclusive Oriente Médio),1.4e-05,9e-06
1,CACAU,BA,Colômbia,América do Sul,0.14011099999999999,0.025
1,CACAU,BA,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.172142,0.024947999999999998
1,CACAU,BA,Dinamarca,União Europeia - UE,3.7e-05,3e-06
1,CACAU,BA,Emirados Árabes Unidos,Oriente Médio,0.3,0.1
1,CACAU,BA,Equador,América do Sul,0.081057,0.003
1,CACAU,BA,Espanha,União Europeia - UE,2.713716,0.432525
1,CACAU,BA,Estados Unidos,América do Norte,9.009539,1.056882
1,CACAU,BA,Holanda,União Europeia - UE,1.743887,0.235
1,CACAU,BA,Hong Kong,Ásia (Exclusive Oriente Médio),0.000139,1.2e-05
1,CACAU,BA,Libéria,África,0.000525,4.1e-05
1,CACAU,BA,Malta,União Europeia - UE,0.000138,4.4e-05
1,CACAU,BA,"Marshall, Ilhas",Oceania,4.7e-05,6e-06
1,CACAU,BA,México,América do Norte,1.459192,0.239
1,CACAU,BA,Noruega,Europa,0.000152,5.2000000000000004e-05
1,CACAU,BA,Panamá,América Central e Caribe,0.000292,5.2e-05
1,CACAU,BA,Paraguai,América do Sul,0.3364,0.049
1,CACAU,BA,Peru,América do Sul,0.123932,0.02
1,CACAU,BA,Uruguai,América do Sul,1.464045,0.2834
1,CACAU,CE,Chipre,União Europeia - UE,2.6e-05,4e-06
1,CACAU,CE,Libéria,África,0.000256,4.1e-05
1,CACAU,CE,"Marshall, Ilhas",Oceania,0.000138,4.8e-05
1,CACAU,CE,Singapura,Ásia (Exclusive Oriente Médio),0.000203,1.8e-05
1,CACAU,ES,Argentina,América do Sul,0.491615,0.09604200000000002
1,CACAU,ES,Bahamas,América Central e Caribe,0.001957,0.000136
1,CACAU,ES,Barbados,América Central e Caribe,2.7e-05,1e-06
1,CACAU,ES,Bolívia,América do Sul,0.12496499999999999,0.017582
1,CACAU,ES,Brasil,América do Sul,6.9e-05,6e-06
1,CACAU,ES,Chile,América do Sul,0.24557,0.043334000000000004
1,CACAU,ES,China,Ásia (Exclusive Oriente Médio),0.00017800000000000002,2.3e-05
1,CACAU,ES,Chipre,União Europeia - UE,2.4999999999999998e-05,4e-06
1,CACAU,ES,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.000399,6.6e-05
1,CACAU,ES,Egito,África,0.000265,2.3e-05
1,CACAU,ES,Estados Unidos,América do Norte,0.56899,0.041412000000000004
1,CACAU,ES,Grécia,União Europeia - UE,0.000491,4.5e-05
1,CACAU,ES,Holanda,União Europeia - UE,4e-06,1e-06
1,CACAU,ES,Hong Kong,Ásia (Exclusive Oriente Médio),0.001565,0.000183
1,CACAU,ES,Japão,Ásia (Exclusive Oriente Médio),0.00013499999999999997,1.2e-05
1,CACAU,ES,Libéria,África,0.001572,0.000512
1,CACAU,ES,Malta,União Europeia - UE,4.6e-05,7e-06
1,CACAU,ES,"Marshall, Ilhas",Oceania,0.002823,0.000202
1,CACAU,ES,Noruega,Europa,0.00142,5.3e-05
1,CACAU,ES,Panamá,América Central e Caribe,0.0008179999999999999,0.00010899999999999999
1,CACAU,ES,Portugal,União Europeia - UE,4e-06,1e-06
1,CACAU,ES,Reino Unido,Europa,0.00116,0.000216
1,CACAU,ES,República Dominicana,América Central e Caribe,0.007934,0.000861
1,CACAU,ES,Singapura,Ásia (Exclusive Oriente Médio),0.001244,6.5e-05
1,CACAU,ES,Uruguai,América do Sul,0.308568,0.031848
1,CACAU,GO,Antígua e Barbuda,América Central e Caribe,0.00345,0.00264
1,CACAU,GO,Arábia Saudita,Oriente Médio,0.006766,0.000653
1,CACAU,GO,Gâmbia,África,0.015505,0.01056
1,CACAU,GO,Nova Zelândia,Oceania,0.000112,6e-06
1,CACAU,GO,Paraguai,América do Sul,0.003053,0.00384
1,CACAU,GO,Portugal,União Europeia - UE,0.000583,6e-05
1,CACAU,MA,Bahamas,América Central e Caribe,0.00013099999999999999,1.1e-05
1,CACAU,MA,Bangladesh,Ásia (Exclusive Oriente Médio),3.4e-05,3e-06
1,CACAU,MA,Bélgica,União Europeia - UE,4.7e-05,2e-06
1,CACAU,MA,Canadá,América do Norte,2.2e-05,4e-06
1,CACAU,MA,Chipre,União Europeia - UE,0.00051,9.7e-05
1,CACAU,MA,Dinamarca,União Europeia - UE,0.000115,1.1e-05
1,CACAU,MA,Hong Kong,Ásia (Exclusive Oriente Médio),0.002015,0.000209
1,CACAU,MA,Ilha de Man,União Europeia - UE,0.0006619999999999999,4.3e-05
1,CACAU,MA,Japão,Ásia (Exclusive Oriente Médio),0.000901,7.8e-05
1,CACAU,MA,Libéria,África,0.002141,0.000402
1,CACAU,MA,Malta,União Europeia - UE,0.0005589999999999999,4.3e-05
1,CACAU,MA,"Marshall, Ilhas",Oceania,0.003395,0.00031
1,CACAU,MA,Panamá,América Central e Caribe,0.000524,6.6e-05
1,CACAU,MA,Singapura,Ásia (Exclusive Oriente Médio),0.00098,0.000174
1,CACAU,MG,Argentina,América do Sul,1.9006770000000002,0.114032
1,CACAU,MG,Canadá,América do Norte,0.000355,9e-06
1,CACAU,MG,Chile,América do Sul,0.518558,0.036294
1,CACAU,MG,China,Ásia (Exclusive Oriente Médio),0.004605,0.000766
1,CACAU,MG,Colômbia,América do Sul,0.349423,0.02268
1,CACAU,MG,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.029601,0.01404
1,CACAU,MG,Equador,América do Sul,0.812483,0.068339
1,CACAU,MG,Espanha,União Europeia - UE,0.000198,1.8e-05
1,CACAU,MG,Estados Unidos,América do Norte,0.058879,0.007437
1,CACAU,MG,Gana,África,0.0513,0.025548
1,CACAU,MG,Itália,União Europeia - UE,0.000191,2.5e-05
1,CACAU,MG,Mongólia,Ásia (Exclusive Oriente Médio),0.0287,0.011712
1,CACAU,MG,México,América do Norte,0.04965,0.0051
1,CACAU,MG,Nova Zelândia,Oceania,0.000671,0.000151
1,CACAU,MG,Omã,Oriente Médio,0.012467,0.006774
1,CACAU,MG,Paraguai,América do Sul,0.11217099999999999,0.017873
1,CACAU,MG,Peru,América do Sul,0.224965,0.019245
1,CACAU,MG,Portugal,União Europeia - UE,0.01412,0.0019649999999999997
1,CACAU,MG,Venezuela,América do Sul,0.004541,0.000437
1,CACAU,MG,África do Sul,África,0.005423,0.0011
1,CACAU,PA,Bahamas,América Central e Caribe,0.00013900000000000002,8e-06
1,CACAU,PA,Chipre,União Europeia - UE,0.00025,3.6e-05
1,CACAU,PA,Grécia,União Europeia - UE,0.000105,1.3000000000000001e-05
1,CACAU,PA,Hong Kong,Ásia (Exclusive Oriente Médio),0.000114,1.3000000000000001e-05
1,CACAU,PA,Libéria,África,0.000692,4.9e-05
1,CACAU,PA,"Marshall, Ilhas",Oceania,0.001805,0.000256
1,CACAU,PA,Panamá,América Central e Caribe,9.1e-05,4.9999999999999996e-06
1,CACAU,PA,Portugal,União Europeia - UE,3.4e-05,2e-06
1,CACAU,PA,Reino Unido,Europa,0.00021499999999999997,0.00033
1,CACAU,PA,Singapura,Ásia (Exclusive Oriente Médio),9.4e-05,1.8e-05
1,CACAU,PE,Libéria,África,7.2e-05,1.3e-05
1,CACAU,PE,"Marshall, Ilhas",Oceania,4.4e-05,4e-06
1,CACAU,PE,Panamá,América Central e Caribe,0.00016199999999999998,9.999999999999999e-06
1,CACAU,PE,Singapura,Ásia (Exclusive Oriente Médio),0.000607,2.7e-05
1,CACAU,PR,Argentina,América do Sul,0.432314,0.062655
1,CACAU,PR,Bahamas,América Central e Caribe,1.9e-05,1e-06
1,CACAU,PR,Bolívia,América do Sul,0.068625,0.02194
1,CACAU,PR,Botsuana,África,0.002213,0.001008
1,CACAU,PR,Bélgica,União Europeia - UE,0.000637,7.2e-05
1,CACAU,PR,Espanha,União Europeia - UE,2.5e-05,8e-06
1,CACAU,PR,Estados Unidos,América do Norte,0.08556,0.00996
1,CACAU,PR,Gabão,África,0.00017,1.4e-05
1,CACAU,PR,Grécia,União Europeia - UE,4.8e-05,5e-06
1,CACAU,PR,Libéria,África,0.000484,6.6e-05
1,CACAU,PR,Lituânia,União Europeia - UE,0.005133,0.002379
1,CACAU,PR,Malta,União Europeia - UE,2.2e-05,1.9e-05
1,CACAU,PR,"Marshall, Ilhas",Oceania,0.000771,0.000127
1,CACAU,PR,Panamá,América Central e Caribe,0.000825,9.1e-05
1,CACAU,PR,Paraguai,América do Sul,0.20254799999999998,0.037294
1,CACAU,PR,Singapura,Ásia (Exclusive Oriente Médio),0.000114,1.6e-05
1,CACAU,PR,Uruguai,América do Sul,0.051999000000000004,0.009738
1,CACAU,RJ,Bahamas,América Central e Caribe,0.002334,0.000692
1,CACAU,RJ,Bélgica,União Europeia - UE,0.00047799999999999996,3.2e-05
1,CACAU,RJ,Chipre,União Europeia - UE,0.000276,1.8e-05
1,CACAU,RJ,Dinamarca,União Europeia - UE,0.000146,1.4999999999999999e-05
1,CACAU,RJ,Estados Unidos,América do Norte,0.013311,0.002872
1,CACAU,RJ,Filipinas,Ásia (Exclusive Oriente Médio),0.00020199999999999998,7.4e-05
1,CACAU,RJ,França,União Europeia - UE,0.0017029999999999999,2.4999999999999998e-05
1,CACAU,RJ,Grécia,União Europeia - UE,0.00232,0.000361
1,CACAU,RJ,Holanda,União Europeia - UE,6.9e-05,7e-06
1,CACAU,RJ,Hong Kong,Ásia (Exclusive Oriente Médio),0.001078,0.000156
1,CACAU,RJ,Japão,Ásia (Exclusive Oriente Médio),0.001139,0.015187999999999998
1,CACAU,RJ,Libéria,África,0.002508,0.000227
1,CACAU,RJ,Malta,União Europeia - UE,0.000423,5.8e-05
1,CACAU,RJ,"Marshall, Ilhas",Oceania,0.00056,0.000165
1,CACAU,RJ,Noruega,Europa,0.002654,0.00039600000000000003
1,CACAU,RJ,Panamá,América Central e Caribe,0.000912,7.3e-05
1,CACAU,RJ,Peru,América do Sul,3.4e-05,3e-06
1,CACAU,RJ,Reino Unido,Europa,0.000305,5.3e-05
1,CACAU,RJ,Singapura,Ásia (Exclusive Oriente Médio),0.000517,2.6000000000000002e-05
1,CACAU,RR,Guiana,América do Sul,0.004229,0.001015
1,CACAU,RR,Venezuela,América do Sul,0.004357,0.00042
1,CACAU,RS,Bahamas,América Central e Caribe,0.0007289999999999999,5.7e-05
1,CACAU,RS,Cabo Verde,África,0.003517,0.000476
1,CACAU,RS,"Cayman, Ilhas",América Central e Caribe,7e-06,1e-06
1,CACAU,RS,Chile,América do Sul,0.042268,0.006976
1,CACAU,RS,China,Ásia (Exclusive Oriente Médio),0.000639,5.2000000000000004e-05
1,CACAU,RS,Chipre,União Europeia - UE,5.3e-05,2.4999999999999998e-05
1,CACAU,RS,"Cook, Ilhas",Oceania,0.001059,0.000259
1,CACAU,RS,Estados Unidos,América do Norte,0.06791,0.004147
1,CACAU,RS,Grécia,União Europeia - UE,0.000213,2.1000000000000002e-05
1,CACAU,RS,Holanda,União Europeia - UE,0.052504,0.003851
1,CACAU,RS,Hong Kong,Ásia (Exclusive Oriente Médio),7.6e-05,8e-06
1,CACAU,RS,Itália,União Europeia - UE,0.000392,6e-05
1,CACAU,RS,Libéria,África,0.0009580000000000001,0.000103
1,CACAU,RS,Malta,União Europeia - UE,0.000339,4.4e-05
1,CACAU,RS,"Marshall, Ilhas",Oceania,0.002759,0.00020700000000000002
1,CACAU,RS,Noruega,Europa,0.000187,1.5e-05
1,CACAU,RS,Panamá,América Central e Caribe,0.000429,3.7e-05
1,CACAU,RS,Portugal,União Europeia - UE,6.8e-05,9.999999999999999e-06
1,CACAU,RS,Singapura,Ásia (Exclusive Oriente Médio),0.000793,0.000277
1,CACAU,RS,Turquia,Europa,8e-06,1e-06
1,CACAU,RS,Ucrânia,Europa,0.026544,0.004968
1,CACAU,RS,Uruguai,América do Sul,0.144602,0.019819
1,CACAU,SC,Arábia Saudita,Oriente Médio,0.021916,0.001459
1,CACAU,SC,Bahamas,América Central e Caribe,0.000223,2.5e-05
1,CACAU,SC,Bolívia,América do Sul,0.015224999999999999,0.002022
1,CACAU,SC,"Cayman, Ilhas",América Central e Caribe,0.000729,4.3e-05
1,CACAU,SC,China,Ásia (Exclusive Oriente Médio),0.001798,9.9e-05
1,CACAU,SC,Chipre,União Europeia - UE,1.8e-05,4e-06
1,CACAU,SC,Estados Unidos,América do Norte,3e-06,2e-06
1,CACAU,SC,Holanda,União Europeia - UE,0.057359,0.00374
1,CACAU,SC,Hong Kong,Ásia (Exclusive Oriente Médio),9.6e-05,5.5e-05
1,CACAU,SC,Libéria,África,0.000997,9.999999999999999e-05
1,CACAU,SC,Malta,União Europeia - UE,0.000523,4.3e-05
1,CACAU,SC,"Marshall, Ilhas",Oceania,2.2e-05,3e-06
1,CACAU,SC,México,América do Norte,0.000961,0.0001
1,CACAU,SC,Panamá,América Central e Caribe,0.0009910000000000001,7.500000000000001e-05
1,CACAU,SC,Paraguai,América do Sul,0.045184999999999996,0.024236
1,CACAU,SC,Peru,América do Sul,0.002633,0.000333
1,CACAU,SC,Portugal,União Europeia - UE,0.001413,0.000372
1,CACAU,SC,Uruguai,América do Sul,0.022684,0.007068
1,CACAU,SC,Venezuela,América do Sul,0.040595,0.02208
1,CACAU,SP,Alemanha,União Europeia - UE,2.1e-05,3e-06
1,CACAU,SP,Angola,África,0.015685,0.008899
1,CACAU,SP,Antígua e Barbuda,América Central e Caribe,2.9e-05,3e-06
1,CACAU,SP,Argentina,América do Sul,0.603165,0.127384
1,CACAU,SP,Arábia Saudita,Oriente Médio,3.017588,0.85018
1,CACAU,SP,Bahamas,América Central e Caribe,0.000112,1.3e-05
1,CACAU,SP,Barbados,América Central e Caribe,0.000133,2e-05
1,CACAU,SP,Barein,Oriente Médio,0.039564999999999996,0.011215000000000001
1,CACAU,SP,Bolívia,América do Sul,0.371414,0.143697
1,CACAU,SP,Bélgica,União Europeia - UE,0.007882,0.000879
1,CACAU,SP,Canadá,América do Norte,0.010601,0.001234
1,CACAU,SP,Catar,Oriente Médio,0.095382,0.026207
1,CACAU,SP,"Cayman, Ilhas",América Central e Caribe,0.00040300000000000004,0.00014000000000000001
1,CACAU,SP,Chade,África,0.049749,0.018814
1,CACAU,SP,Chile,América do Sul,0.395205,0.080429
1,CACAU,SP,China,Ásia (Exclusive Oriente Médio),0.10581299999999999,0.027066
1,CACAU,SP,Chipre,União Europeia - UE,8.3e-05,8e-06
1,CACAU,SP,Colômbia,América do Sul,0.124904,0.030666
1,CACAU,SP,"Congo, República Democrática",África,0.0039,0.00144
1,CACAU,SP,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.036249,0.019026
1,CACAU,SP,Costa Rica,América Central e Caribe,0.060778,0.013359
1,CACAU,SP,Coveite (Kuweit),Oriente Médio,0.257568,0.071735
1,CACAU,SP,Dinamarca,União Europeia - UE,0.0004890000000000001,6.1e-05
1,CACAU,SP,Egito,África,0.19134800000000002,0.043651
1,CACAU,SP,Emirados Árabes Unidos,Oriente Médio,0.204993,0.056384
1,CACAU,SP,Equador,América do Sul,0.086882,0.022781
1,CACAU,SP,Espanha,União Europeia - UE,0.007377999999999999,0.000756
1,CACAU,SP,Estados Unidos,América do Norte,0.974664,0.27215100000000003
1,CACAU,SP,Filipinas,Ásia (Exclusive Oriente Médio),0.004267,0.002222
1,CACAU,SP,França,União Europeia - UE,0.026631,0.001676
1,CACAU,SP,Grécia,União Europeia - UE,0.00052,4.9e-05
1,CACAU,SP,Guatemala,América Central e Caribe,0.000762,0.00016
1,CACAU,SP,Holanda,União Europeia - UE,0.017213000000000003,0.0013700000000000001
1,CACAU,SP,Hong Kong,Ásia (Exclusive Oriente Médio),0.000631,8.499999999999999e-05
1,CACAU,SP,Israel,Oriente Médio,0.076369,0.023631
1,CACAU,SP,Itália,União Europeia - UE,0.000454,3.6e-05
1,CACAU,SP,Jamaica,América Central e Caribe,0.009134,0.003178
1,CACAU,SP,Japão,Ásia (Exclusive Oriente Médio),0.015722,0.00365
1,CACAU,SP,Jordânia,Oriente Médio,0.03389,0.009792
1,CACAU,SP,Libéria,África,0.008222,0.000688
1,CACAU,SP,Líbano,Oriente Médio,0.097855,0.028351
1,CACAU,SP,Líbia,África,0.305395,0.087696
1,CACAU,SP,Malta,União Europeia - UE,0.002146,0.00015
1,CACAU,SP,Malásia,Ásia (Exclusive Oriente Médio),0.0927,0.022142
1,CACAU,SP,"Marshall, Ilhas",Oceania,0.00399,0.00036799999999999995
1,CACAU,SP,Mongólia,Ásia (Exclusive Oriente Médio),0.090639,0.017113
1,CACAU,SP,México,América do Norte,0.034554,0.002871
1,CACAU,SP,Nicarágua,América Central e Caribe,0.046959,0.006653
1,CACAU,SP,Noruega,Europa,8.5e-05,1.1e-05
1,CACAU,SP,Nova Zelândia,Oceania,0.000151,1.8e-05
1,CACAU,SP,Palestina,Oriente Médio,0.000895,0.00052
1,CACAU,SP,Panamá,América Central e Caribe,0.003236,0.000287
1,CACAU,SP,Paraguai,América do Sul,0.797123,0.209787
1,CACAU,SP,Peru,América do Sul,0.06715399999999999,0.018384
1,CACAU,SP,Portugal,União Europeia - UE,0.005527000000000001,0.0006039999999999999
1,CACAU,SP,Reino Unido,Europa,0.00104,0.000101
1,CACAU,SP,República Dominicana,América Central e Caribe,0.155294,0.044643
1,CACAU,SP,"Salomão, Ilhas",Oceania,0.003896,0.001444
1,CACAU,SP,Singapura,Ásia (Exclusive Oriente Médio),0.9506180000000001,0.252539
1,CACAU,SP,Suriname,América do Sul,0.003763,0.001061
1,CACAU,SP,Tailândia,Ásia (Exclusive Oriente Médio),0.006887,0.002124
1,CACAU,SP,Trinidad e Tobago,América Central e Caribe,0.137244,0.044250000000000005
1,CACAU,SP,Uruguai,América do Sul,0.8041759999999999,0.135789
1,CACAU,SP,Venezuela,América do Sul,0.5274490000000001,0.210176
1,CACAU,SP,África do Sul,África,0.0758,0.01533
1,CAFE,AL,Bahamas,América Central e Caribe,1.4e-05,1.4e-05
1,CAFE,AL,Grécia,União Europeia - UE,0.000132,1.1e-05
